time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.680000000000001,-0.15884420463216306,0.3789566479213882,13.400159566480758,0.04947097319027449,0.08618864387861791,0.0,-0.4345356831574708,0.6396885266347865,3.766182429715483,-0.029269436902498246,0.1053763688868345,0.0,446.36741750806027,443.39952887883504,443.7048255123182,445.7345887732565
1.740000000000001,-0.18658556650845723,0.41826542195067573,13.627504107066354,0.04739513977418408,0.09231339168302188,0.0,-0.49074869242985714,0.6704091205128759,3.8117534085078595,-0.04825310515607722,0.094505823127284,0.0,435.2912739090967,434.38981000053684,434.81841514014474,433.2244139054243
1.8000000000000012,-0.21784034095329105,0.4593849375878259,13.857851327492554,0.04429134444885818,0.09789009420592354,0.0,-0.5515961536881004,0.6999370023645007,3.8662446495749117,-0.05978982698568454,0.08962756190951904,0.0,437.5786242555287,437.1797512529547,438.62792354048713,437.66690370361283
1.8600000000000012,-0.25334029935567287,0.5024259752993961,14.096365945325612,0.040770830282496284,0.10334484578125736,0.0,-0.6323073173417293,0.7342949927585539,4.08341339709417,-0.056535243522871585,0.09336432410753276,0.0,488.2269017639378,488.51174906137993,486.85698722795047,487.0983730211588
1.9200000000000013,-0.2932773919472364,0.547235267175909,14.34275721333964,0.037446941136541234,0.10908947156227722,0.0,-0.699446147211601,0.7590139804384126,4.12939231966149,-0.05321663564358552,0.10011900287166761,0.0,437.0344713156655,437.60510800865615,437.22428649455634,437.4985839232824
1.9800000000000013,-0.33733932844836684,0.5934576886689873,14.591758999013578,0.033947253960953994,0.11547010712317274,0.0,-0.7698491633549167,0.7814062385399079,4.170433547141552,-0.07125838315999963,0.11653795652748927,0.0,435.942469611194,437.3223691851604,436.6697567428059,435.15941165255805
2.0400000000000014,-0.3856202948228323,0.6409151375074631,14.84210732639205,0.029971756066352384,0.12231263689212835,0.0,-0.8401236954843934,0.8001346017777583,4.174404732613297,-0.057777186900762695,0.10851975673713647,0.0,425.0047417433274,424.3291055397276,424.09708420887006,425.2500006200829
2.1000000000000014,-0.43798044833137234,0.6893643970706386,15.09059345248665,0.026400200068389168,0.12960309483571208,0.0,-0.9057876618512635,0.8145638139130957,4.108614509054734,-0.06327354751528154,0.1394770307356481,0.0,400.2132366442498,403.0357939561838,400.83971616319434,400.33692498940275
2.1600000000000015,-0.4949668119439295,0.7387305479198847,15.33940092636322,0.02271348908708859,0.1388523907883501,0.0,-0.9945976004722397,0.8305866952603828,4.184534928913409,-0.058020040994093094,0.17371403929732776,0.0,446.5510656681876,449.3567290068892,447.6526669983344,448.0773148040783
2.2200000000000015,-0.5571424967088712,0.7889319681714637,15.590396234190411,0.019615199363516744,0.14995714966449292,0.0,-1.0788650191918807,0.8424988670288808,4.181801938134665,-0.04122830791017862,0.20139575101600676,0.0,420.85289415326196,423.27667730746623,424.005635162209,425.4439932844299
